dim,scenario,capTag,capSeconds,algorithm,run,seed,success,length,time,firstSolutionTime
2d,广阔,1,0.078724854,APF-only,1,20263904,1,301.840641895898,0.0042275,0.0041086
2d,广阔,1,0.078724854,AB-IRRT*,1,20263904,1,210.340059560505,0.0792331,0.0023107
2d,广阔,1,0.078724854,RRT*,2,20263905,1,260.882412458119,0.0790163,0.0084871
2d,广阔,1,0.078724854,Informed-RRT*,2,20263905,1,218.413650347206,0.0792582,0.0082269
2d,广阔,1,0.078724854,PRM*,2,20263905,1,211.577897376043,0.0806742,0.0005873
2d,广阔,1,0.078724854,FMT*,2,20263905,1,212.573187886309,0.0794345,0.0105325
2d,广阔,1,0.078724854,BIT*,2,20263905,1,209.795712148888,0.0799525,0.0307308
2d,广阔,1,0.078724854,RRT#,2,20263905,1,255.48804628872,0.0792927,0.0086889
2d,广阔,1,0.078724854,APF-only,2,20263905,1,301.840641895898,0.0021507,0.0020467
2d,广阔,1,0.078724854,AB-IRRT*,2,20263905,1,210.004333586051,0.0792324,0.0026128
2d,广阔,1,0.078724854,RRT*,3,20263906,1,222.629130749408,0.0792535,0.0079243
2d,广阔,1,0.078724854,Informed-RRT*,3,20263906,1,219.041530474483,0.0790621,0.0081515
2d,广阔,1,0.078724854,PRM*,3,20263906,1,211.688104356414,0.0807885,0.0003184
2d,广阔,1,0.078724854,FMT*,3,20263906,1,213.175475136306,0.0795564,0.0043294
2d,广阔,1,0.078724854,BIT*,3,20263906,1,209.68524372655,0.0801055,0.0225784
2d,广阔,1,0.078724854,RRT#,3,20263906,1,222.16465632976,0.0792168,0.0107756
2d,广阔,1,0.078724854,APF-only,3,20263906,1,301.840641895898,0.0026931,0.0025731
2d,广阔,1,0.078724854,AB-IRRT*,3,20263906,1,209.37961161249,0.0792452,0.0025899
2d,广阔,1,0.078724854,RRT*,4,20263907,1,214.287691376309,0.0790466,0.0051478
2d,广阔,1,0.078724854,Informed-RRT*,4,20263907,1,211.537174468856,0.0792167,0.0127014
2d,广阔,1,0.078724854,PRM*,4,20263907,1,234.333573548588,0.0803156,0.0003241
2d,广阔,1,0.078724854,FMT*,4,20263907,1,219.29426113591,0.0803832,0.0052709
2d,广阔,1,0.078724854,BIT*,4,20263907,1,214.85959152561,0.0803917,0.0273099
2d,广阔,1,0.078724854,RRT#,4,20263907,1,215.768545151974,0.0792745,0.007174
2d,广阔,1,0.078724854,APF-only,4,20263907,1,301.840641895898,0.0026104,0.0024821
2d,广阔,1,0.078724854,AB-IRRT*,4,20263907,1,210.975554192299,0.0797975,0.003367
2d,广阔,1,0.078724854,RRT*,5,20263908,1,215.237637641365,0.0790239,0.0054646
2d,广阔,1,0.078724854,Informed-RRT*,5,20263908,1,210.358352917108,0.0791879,0.0066921
2d,广阔,1,0.078724854,PRM*,5,20263908,1,226.854437520107,0.0803957,0.0006168
2d,广阔,1,0.078724854,FMT*,5,20263908,1,211.777229274958,0.0798585,0.0056617
2d,广阔,1,0.078724854,BIT*,5,20263908,1,209.245588425504,0.0817251,0.0217223
2d,广阔,1,0.078724854,RRT#,5,20263908,1,215.462027309784,0.07928,0.0069348
2d,广阔,1,0.078724854,APF-only,5,20263908,1,301.840641895898,0.0018993,0.0017805
2d,广阔,1,0.078724854,AB-IRRT*,5,20263908,1,209.2240986746,0.0795749,0.002126
2d,广阔,1,0.078724854,RRT*,6,20263909,1,218.004891183127,0.0791935,0.0053574
2d,广阔,1,0.078724854,Informed-RRT*,6,20263909,1,210.63863929895,0.0794151,0.00729
2d,广阔,1,0.078724854,PRM*,6,20263909,1,214.77572919757,0.0802929,0.0010233
2d,广阔,1,0.078724854,FMT*,6,20263909,1,216.740061379519,0.0796545,0.0036687
2d,广阔,1,0.078724854,BIT*,6,20263909,1,212.422823212096,0.079972,0.0219526
2d,广阔,1,0.078724854,RRT#,6,20263909,1,217.225877331225,0.0792083,0.005109
2d,广阔,1,0.078724854,APF-only,6,20263909,1,301.840641895898,0.0019628,0.001862
2d,广阔,1,0.078724854,AB-IRRT*,6,20263909,1,209.367548015579,0.0794315,0.0024241
2d,广阔,1,0.078724854,RRT*,7,20263910,1,224.92521985814,0.0791124,0.0047812
2d,广阔,1,0.078724854,Informed-RRT*,7,20263910,1,215.40496652087,0.0792049,0.0053705
2d,广阔,1,0.078724854,PRM*,7,20263910,1,214.591165413749,0.0802685,0.0007766
2d,广阔,1,0.078724854,FMT*,7,20263910,1,219.318937638932,0.0792951,0.0060103
2d,广阔,1,0.078724854,BIT*,7,20263910,1,217.055110493526,0.0796843,0.0231016
2d,广阔,1,0.078724854,RRT#,7,20263910,1,224.588251256391,0.0792784,0.0057126
2d,广阔,1,0.078724854,APF-only,7,20263910,1,301.840641895898,0.0027295,0.002578
2d,广阔,1,0.078724854,AB-IRRT*,7,20263910,1,209.21948893592,0.0792182,0.0028922
2d,广阔,1,0.078724854,RRT*,8,20263911,1,214.288044656875,0.0789922,0.0044056
2d,广阔,1,0.078724854,Informed-RRT*,8,20263911,1,210.44332882281,0.0792684,0.0056054
2d,广阔,1,0.078724854,PRM*,8,20263911,1,215.614477526048,0.0808101,0.0007476
2d,广阔,1,0.078724854,FMT*,8,20263911,1,216.54834266714,0.0793075,0.002996
2d,广阔,1,0.078724854,BIT*,8,20263911,1,213.725352631695,0.0797758,0.0128704
2d,广阔,1,0.078724854,RRT#,8,20263911,1,214.054403087107,0.0796243,0.004777
2d,广阔,1,0.078724854,APF-only,8,20263911,1,301.840641895898,0.0019075,0.0018079
2d,广阔,1,0.078724854,AB-IRRT*,8,20263911,1,209.727467513734,0.0792471,0.0019713
2d,广阔,1,0.078724854,RRT*,9,20263912,1,259.705680697152,0.079178,0.0085524
2d,广阔,1,0.078724854,Informed-RRT*,9,20263912,1,230.262279113525,0.0790394,0.0102416
2d,广阔,1,0.078724854,PRM*,9,20263912,1,215.479877736523,0.0800481,0.0001694
2d,广阔,1,0.078724854,FMT*,9,20263912,1,217.37936582444,0.07942,0.0078382
2d,广阔,1,0.078724854,BIT*,9,20263912,1,214.192037262613,0.0806551,0.0190031
2d,广阔,1,0.078724854,RRT#,9,20263912,1,261.017801736075,0.0792676,0.0106957
2d,广阔,1,0.078724854,APF-only,9,20263912,1,301.840641895898,0.0020126,0.001912
2d,广阔,1,0.078724854,AB-IRRT*,9,20263912,1,209.351348727435,0.0793077,0.0023119
2d,广阔,1,0.078724854,RRT*,10,20263913,1,230.160130411755,0.0789879,0.012031
2d,广阔,1,0.078724854,Informed-RRT*,10,20263913,1,214.793647608559,0.0791078,0.0097527
2d,广阔,1,0.078724854,PRM*,10,20263913,1,224.157076143281,0.081472,0.0001541
2d,广阔,1,0.078724854,FMT*,10,20263913,1,211.880053972661,0.0791676,0.0058091
2d,广阔,1,0.078724854,BIT*,10,20263913,1,215.184259523355,0.0797943,0.0210992
2d,广阔,1,0.078724854,RRT#,10,20263913,1,229.411657683559,0.0793473,0.0205196
2d,广阔,1,0.078724854,APF-only,10,20263913,1,301.840641895898,0.0026749,0.0025485
2d,广阔,1,0.078724854,AB-IRRT*,10,20263913,1,211.104799313024,0.0792051,0.0030333
2d,广阔,1,0.078724854,RRT*,11,20263914,1,249.449938119081,0.0790218,0.0068923
2d,广阔,1,0.078724854,Informed-RRT*,11,20263914,1,222.462978148514,0.0790643,0.0064089
2d,广阔,1,0.078724854,PRM*,11,20263914,1,212.342901159246,0.0803645,0.000307
2d,广阔,1,0.078724854,FMT*,11,20263914,1,216.473735540393,0.0793185,0.0048856
2d,广阔,1,0.078724854,BIT*,11,20263914,1,209.750113500747,0.0801678,0.0300403
2d,广阔,1,0.078724854,RRT#,11,20263914,1,245.649745064041,0.079176,0.0066646
2d,广阔,1,0.078724854,APF-only,11,20263914,1,301.840641895898,0.0022362,0.0021228
2d,广阔,1,0.078724854,AB-IRRT*,11,20263914,1,209.359671367185,0.0792881,0.0034673
2d,广阔,1,0.078724854,RRT*,12,20263915,1,261.883966050465,0.0797385,0.0095115
2d,广阔,1,0.078724854,Informed-RRT*,12,20263915,1,255.27696118068,0.0790425,0.00538
2d,广阔,1,0.078724854,PRM*,12,20263915,1,215.059720471915,0.0801522,0.0004704
2d,广阔,1,0.078724854,FMT*,12,20263915,1,219.036174559999,0.0794868,0.0033535
2d,广阔,1,0.078724854,BIT*,12,20263915,1,210.579444471226,0.0812777,0.0261458
2d,广阔,1,0.078724854,RRT#,12,20263915,1,261.607023333709,0.0794064,0.0073543
2d,广阔,1,0.078724854,APF-only,12,20263915,1,301.840641895898,0.0023235,0.0021984
2d,广阔,1,0.078724854,AB-IRRT*,12,20263915,1,209.752599861372,0.0792828,0.0031343
2d,广阔,1,0.078724854,RRT*,13,20263916,1,217.540711378047,0.0789903,0.0060047
2d,广阔,1,0.078724854,Informed-RRT*,13,20263916,1,212.424385023803,0.0794457,0.0046912
2d,广阔,1,0.078724854,PRM*,13,20263916,1,224.767908841155,0.0803428,0.0003602
2d,广阔,1,0.078724854,FMT*,13,20263916,1,217.076245903253,0.0792351,0.0046553
2d,广阔,1,0.078724854,BIT*,13,20263916,1,209.881563886849,0.0805374,0.0138121
2d,广阔,1,0.078724854,RRT#,13,20263916,1,217.723024036828,0.0792085,0.0060363
2d,广阔,1,0.078724854,APF-only,13,20263916,1,301.840641895898,0.0017606,0.001656
2d,广阔,1,0.078724854,AB-IRRT*,13,20263916,1,209.687225759293,0.0791865,0.003067
2d,广阔,1,0.078724854,RRT*,14,20263917,1,268.305221737564,0.0789767,0.0067592
2d,广阔,1,0.078724854,Informed-RRT*,14,20263917,1,237.782181310426,0.0792299,0.0067931
2d,广阔,1,0.078724854,PRM*,14,20263917,1,224.505993186021,0.0805837,0.0007163
2d,广阔,1,0.078724854,FMT*,14,20263917,1,215.072555319555,0.0795567,0.0035605
2d,广阔,1,0.078724854,BIT*,14,20263917,1,248.802923041333,0.0795721,0.0225451
2d,广阔,1,0.078724854,RRT#,14,20263917,1,265.040669469635,0.0796953,0.0105728
2d,广阔,1,0.078724854,APF-only,14,20263917,1,301.840641895898,0.0029208,0.0027931
2d,广阔,1,0.078724854,AB-IRRT*,14,20263917,1,209.977231995882,0.0793939,0.0032825
2d,广阔,1,0.078724854,RRT*,15,20263918,1,252.946192093799,0.0790996,0.0094381
2d,广阔,1,0.078724854,Informed-RRT*,15,20263918,1,218.031237717613,0.0790767,0.0082647
2d,广阔,1,0.078724854,PRM*,15,20263918,1,229.559951137776,0.0804594,0.0002441
2d,广阔,1,0.078724854,FMT*,15,20263918,1,212.319408505788,0.0800784,0.0080417
2d,广阔,1,0.078724854,BIT*,15,20263918,1,210.131798922257,0.0814691,0.0257748
2d,广阔,1,0.078724854,RRT#,15,20263918,1,252.553366435299,0.0791352,0.0062731
2d,广阔,1,0.078724854,APF-only,15,20263918,1,301.840641895898,0.0022131,0.0021093
2d,广阔,1,0.078724854,AB-IRRT*,15,20263918,1,209.688785474062,0.0796459,0.0031201
2d,广阔,1,0.078724854,RRT*,16,20263919,1,243.417431612563,0.0791076,0.012001
2d,广阔,1,0.078724854,Informed-RRT*,16,20263919,1,231.982244114709,0.0790993,0.0084887
2d,广阔,1,0.078724854,PRM*,16,20263919,1,226.990264930145,0.0801745,0.0002976
2d,广阔,1,0.078724854,FMT*,16,20263919,1,216.203000489009,0.0793704,0.0034454
2d,广阔,1,0.078724854,BIT*,16,20263919,1,210.078128135529,0.081812,0.0183453
2d,广阔,1,0.078724854,RRT#,16,20263919,1,243.755857415357,0.0792772,0.0082301
2d,广阔,1,0.078724854,APF-only,16,20263919,1,301.840641895898,0.0039633,0.0037912
2d,广阔,1,0.078724854,AB-IRRT*,16,20263919,1,209.375291925357,0.0794863,0.003357
2d,广阔,1,0.078724854,RRT*,17,20263920,1,219.413101937003,0.0790419,0.0049746
2d,广阔,1,0.078724854,Informed-RRT*,17,20263920,1,211.457722240406,0.0791176,0.0049226
2d,广阔,1,0.078724854,PRM*,17,20263920,1,220.156316535411,0.0806088,0.0001248
2d,广阔,1,0.078724854,FMT*,17,20263920,1,214.152327807432,0.0792711,0.0066131
2d,广阔,1,0.078724854,BIT*,17,20263920,1,210.828620940536,0.0834987,0.0263633
2d,广阔,1,0.078724854,RRT#,17,20263920,1,219.765805673412,0.0791809,0.0061947
2d,广阔,1,0.078724854,APF-only,17,20263920,1,301.840641895898,0.0023287,0.0022143
2d,广阔,1,0.078724854,AB-IRRT*,17,20263920,1,209.277038901445,0.0793562,0.0025777
2d,广阔,1,0.078724854,RRT*,18,20263921,1,236.930034812941,0.0790483,0.0106784
2d,广阔,1,0.078724854,Informed-RRT*,18,20263921,1,225.342360173026,0.0790865,0.0076125
2d,广阔,1,0.078724854,PRM*,18,20263921,1,229.765373272318,0.0803914,0.0008305
2d,广阔,1,0.078724854,FMT*,18,20263921,1,218.898265321192,0.0800638,0.0043589
2d,广阔,1,0.078724854,BIT*,18,20263921,1,216.510033883451,0.0812109,0.0142606
2d,广阔,1,0.078724854,RRT#,18,20263921,1,236.930034812941,0.0792,0.0114979
2d,广阔,1,0.078724854,APF-only,18,20263921,1,301.840641895898,0.0021375,0.0020263
2d,广阔,1,0.078724854,AB-IRRT*,18,20263921,1,211.761550477624,0.0793417,0.0022832
2d,广阔,1,0.078724854,RRT*,19,20263922,1,213.788474570174,0.0790679,0.0064181
2d,广阔,1,0.078724854,Informed-RRT*,19,20263922,1,212.460984942732,0.0790736,0.0091025
2d,广阔,1,0.078724854,PRM*,19,20263922,1,230.180653855025,0.0804979,0.0003844
2d,广阔,1,0.078724854,FMT*,19,20263922,1,216.940114363732,0.0794169,0.0050563
2d,广阔,1,0.078724854,BIT*,19,20263922,1,210.138197735322,0.0807995,0.0188727
2d,广阔,1,0.078724854,RRT#,19,20263922,1,214.135636572135,0.079391,0.0108567
2d,广阔,1,0.078724854,APF-only,19,20263922,1,301.840641895898,0.0023226,0.0022158
2d,广阔,1,0.078724854,AB-IRRT*,19,20263922,1,209.011755628484,0.0793301,0.0026599
2d,广阔,1,0.078724854,RRT*,20,20263923,1,213.077073914309,0.0791572,0.0055561
2d,广阔,1,0.078724854,Informed-RRT*,20,20263923,1,210.479859306539,0.0793027,0.0089066
2d,广阔,1,0.078724854,PRM*,20,20263923,1,225.153369866061,0.0800381,0.0002126
2d,广阔,1,0.078724854,FMT*,20,20263923,1,213.492833928847,0.0792933,0.0040859
2d,广阔,1,0.078724854,BIT*,20,20263923,1,209.549957969468,0.0809501,0.0245632
2d,广阔,1,0.078724854,RRT#,20,20263923,1,212.595478919641,0.0795109,0.007134
2d,广阔,1,0.078724854,APF-only,20,20263923,1,301.840641895898,0.0020671,0.0019606
2d,广阔,1,0.078724854,AB-IRRT*,20,20263923,1,210.179918724592,0.0793116,0.0021062
2d,广阔,1,0.078724854,RRT*,21,20263924,1,232.802930455867,0.0790175,0.0072457
2d,广阔,1,0.078724854,Informed-RRT*,21,20263924,1,232.177364053583,0.0790874,0.0077365
2d,广阔,1,0.078724854,PRM*,21,20263924,1,229.299357858089,0.0808069,0.0048517
2d,广阔,1,0.078724854,FMT*,21,20263924,1,219.68148240978,0.079886,0.0062119
2d,广阔,1,0.078724854,BIT*,21,20263924,1,212.077488538043,0.080369,0.0197616
2d,广阔,1,0.078724854,RRT#,21,20263924,1,232.939311345177,0.0791614,0.0060648
2d,广阔,1,0.078724854,APF-only,21,20263924,1,301.840641895898,0.0022935,0.0021834
2d,广阔,1,0.078724854,AB-IRRT*,21,20263924,1,209.175798132809,0.079143,0.0022398
2d,广阔,1,0.078724854,RRT*,22,20263925,1,215.121338968298,0.0790159,0.0045706
2d,广阔,1,0.078724854,Informed-RRT*,22,20263925,1,209.959593075556,0.0791265,0.0058039
2d,广阔,1,0.078724854,PRM*,22,20263925,1,232.035598396261,0.0803817,0.0005343
2d,广阔,1,0.078724854,FMT*,22,20263925,1,210.481542775492,0.0794345,0.0070828
2d,广阔,1,0.078724854,BIT*,22,20263925,1,209.373686441805,0.0844414,0.0201034
2d,广阔,1,0.078724854,RRT#,22,20263925,1,215.137143068033,0.0794404,0.0063977
2d,广阔,1,0.078724854,APF-only,22,20263925,1,301.840641895898,0.0016932,0.0016063
2d,广阔,1,0.078724854,AB-IRRT*,22,20263925,1,210.328592764438,0.079462,0.0020468
2d,广阔,1,0.078724854,RRT*,23,20263926,1,215.836037476575,0.0792153,0.0056052
2d,广阔,1,0.078724854,Informed-RRT*,23,20263926,1,215.023372197961,0.0791783,0.0067146
2d,广阔,1,0.078724854,PRM*,23,20263926,1,221.008517995187,0.0807689,0.0002305
2d,广阔,1,0.078724854,FMT*,23,20263926,1,214.605147303857,0.0794316,0.0069522
2d,广阔,1,0.078724854,BIT*,23,20263926,1,211.354886490354,0.0793424,0.0309677
2d,广阔,1,0.078724854,RRT#,23,20263926,1,216.066514694219,0.0792409,0.0060391
2d,广阔,1,0.078724854,APF-only,23,20263926,1,301.840641895898,0.0020187,0.0019092
2d,广阔,1,0.078724854,AB-IRRT*,23,20263926,1,209.331715247505,0.0799029,0.0027098
2d,广阔,1,0.078724854,RRT*,24,20263927,1,219.658440771341,0.0790137,0.0069027
2d,广阔,1,0.078724854,Informed-RRT*,24,20263927,1,210.624107241721,0.0792275,0.0067415
2d,广阔,1,0.078724854,PRM*,24,20263927,1,217.98296385725,0.0805438,0.0002607
2d,广阔,1,0.078724854,FMT*,24,20263927,1,221.79180785892,0.0794166,0.0105096
2d,广阔,1,0.078724854,BIT*,24,20263927,1,211.98941573913,0.0802711,0.0368159
2d,广阔,1,0.078724854,RRT#,24,20263927,1,219.794545787593,0.0792791,0.0083879
2d,广阔,1,0.078724854,APF-only,24,20263927,1,301.840641895898,0.0022521,0.0021419
2d,广阔,1,0.078724854,AB-IRRT*,24,20263927,1,210.535022743779,0.0792962,0.0023824
2d,广阔,1,0.078724854,RRT*,25,20263928,1,228.857964431873,0.0790327,0.0073921
2d,广阔,1,0.078724854,Informed-RRT*,25,20263928,1,222.308569966561,0.0791426,0.0099865
2d,广阔,1,0.078724854,PRM*,25,20263928,1,211.799370712837,0.0806508,0.0002771
2d,广阔,1,0.078724854,FMT*,25,20263928,1,215.943991845818,0.0793329,0.007736
2d,广阔,1,0.078724854,BIT*,25,20263928,1,213.652145302965,0.0827756,0.028515
2d,广阔,1,0.078724854,RRT#,25,20263928,1,228.689381743135,0.0792171,0.0095351
2d,广阔,1,0.078724854,APF-only,25,20263928,1,301.840641895898,0.0021225,0.002019
2d,广阔,1,0.078724854,AB-IRRT*,25,20263928,1,210.450767924319,0.0791601,0.0023543
2d,广阔,1,0.078724854,RRT*,26,20263929,1,244.665409415609,0.0790347,0.0073546
2d,广阔,1,0.078724854,Informed-RRT*,26,20263929,1,217.234321606855,0.0790467,0.0073269
2d,广阔,1,0.078724854,PRM*,26,20263929,1,223.784339447308,0.0803722,8.94e-05
2d,广阔,1,0.078724854,FMT*,26,20263929,1,224.909917284983,0.0793195,0.0047541
2d,广阔,1,0.078724854,BIT*,26,20263929,1,210.003511652034,0.0829045,0.0249804
2d,广阔,1,0.078724854,RRT#,26,20263929,1,244.665409415609,0.0793852,0.0085042
2d,广阔,1,0.078724854,APF-only,26,20263929,1,301.840641895898,0.0026696,0.0025472
2d,广阔,1,0.078724854,AB-IRRT*,26,20263929,1,212.773091440939,0.079292,0.0025874
2d,广阔,1,0.078724854,RRT*,27,20263930,1,215.037765022073,0.0790786,0.0045763
2d,广阔,1,0.078724854,Informed-RRT*,27,20263930,1,209.847270766234,0.0791441,0.0053973
2d,广阔,1,0.078724854,PRM*,27,20263930,1,212.206705098706,0.0799191,0.0006017
2d,广阔,1,0.078724854,FMT*,27,20263930,1,253.259891198339,0.0793343,0.0062827
2d,广阔,1,0.078724854,BIT*,27,20263930,1,213.658168291381,0.0800318,0.0183717
2d,广阔,1,0.078724854,RRT#,27,20263930,1,215.006280039608,0.0792221,0.0064023
2d,广阔,1,0.078724854,APF-only,27,20263930,1,301.840641895898,0.0027792,0.0026578
2d,广阔,1,0.078724854,AB-IRRT*,27,20263930,1,209.956110462201,0.079183,0.0027916
2d,广阔,1,0.078724854,RRT*,28,20263931,1,240.852055260734,0.0792104,0.0109743
2d,广阔,1,0.078724854,Informed-RRT*,28,20263931,1,221.996628613735,0.0791633,0.0146997
2d,广阔,1,0.078724854,PRM*,28,20263931,1,228.952819732818,0.0800213,0.0002748
2d,广阔,1,0.078724854,FMT*,28,20263931,1,213.3291846657,0.0804492,0.0039761
2d,广阔,1,0.078724854,BIT*,28,20263931,1,212.594726167483,0.0845794,0.0210774
2d,广阔,1,0.078724854,RRT#,28,20263931,1,240.335403402098,0.0793567,0.0167952
2d,广阔,1,0.078724854,APF-only,28,20263931,1,301.840641895898,0.00371,0.0035659
2d,广阔,1,0.078724854,AB-IRRT*,28,20263931,1,209.481539535373,0.0793462,0.002944
2d,广阔,1,0.078724854,RRT*,29,20263932,1,232.92495886212,0.0790661,0.0063523
2d,广阔,1,0.078724854,Informed-RRT*,29,20263932,1,213.596543732016,0.0790668,0.0046842
2d,广阔,1,0.078724854,PRM*,29,20263932,1,225.102833485074,0.0802809,0.0004738
2d,广阔,1,0.078724854,FMT*,29,20263932,1,215.937797793491,0.0795124,0.0047501
2d,广阔,1,0.078724854,BIT*,29,20263932,1,221.174600248782,0.0799362,0.026929
2d,广阔,1,0.078724854,RRT#,29,20263932,1,232.613886652432,0.0791389,0.0061429
2d,广阔,1,0.078724854,APF-only,29,20263932,1,301.840641895898,0.0015574,0.0014707
2d,广阔,1,0.078724854,AB-IRRT*,29,20263932,1,212.875006465185,0.0793474,0.0017665
2d,广阔,1,0.078724854,RRT*,30,20263933,1,233.905097358051,0.0790253,0.0054879
2d,广阔,1,0.078724854,Informed-RRT*,30,20263933,1,215.720661159743,0.0790881,0.0049465
2d,广阔,1,0.078724854,PRM*,30,20263933,1,228.286808242033,0.0804795,0.0012231
2d,广阔,1,0.078724854,FMT*,30,20263933,1,218.156390087351,0.0792381,0.0114322
2d,广阔,1,0.078724854,BIT*,30,20263933,1,212.005808283883,0.0815716,0.0351869
2d,广阔,1,0.078724854,RRT#,30,20263933,1,237.070845951779,0.0791487,0.0054158
2d,广阔,1,0.078724854,APF-only,30,20263933,1,301.840641895898,0.0020977,0.0019758
2d,广阔,1,0.078724854,AB-IRRT*,30,20263933,1,211.069352148214,0.0791497,0.0021031
2d,广阔,2,0.157449708,RRT*,1,20263904,1,213.442925891635,0.1577069,0.0060005
2d,广阔,2,0.157449708,Informed-RRT*,1,20263904,1,209.273514503359,0.1579244,0.006477
2d,广阔,2,0.157449708,PRM*,1,20263904,1,220.943339987449,0.1603411,0.0001662
2d,广阔,2,0.157449708,FMT*,1,20263904,1,219.698255246229,0.158911,0.0154395
2d,广阔,2,0.157449708,BIT*,1,20263904,1,211.748476610447,0.1592515,0.0366011
2d,广阔,2,0.157449708,RRT#,1,20263904,1,212.234766853597,0.1580777,0.0087929
2d,广阔,2,0.157449708,APF-only,1,20263904,1,301.840641895898,0.0022426,0.002138
2d,广阔,2,0.157449708,AB-IRRT*,1,20263904,1,210.175776117505,0.1579497,0.0025053
2d,广阔,2,0.157449708,RRT*,2,20263905,1,249.452473582243,0.1577332,0.0070828
2d,广阔,2,0.157449708,Informed-RRT*,2,20263905,1,210.546834852672,0.157768,0.0061366
2d,广阔,2,0.157449708,PRM*,2,20263905,1,211.577897376043,0.1603082,0.0003109
2d,广阔,2,0.157449708,FMT*,2,20263905,1,212.573187886309,0.1581242,0.0075646
2d,广阔,2,0.157449708,BIT*,2,20263905,1,209.795712148888,0.1605231,0.0243935
2d,广阔,2,0.157449708,RRT#,2,20263905,1,250.111652183248,0.1579346,0.0092875
2d,广阔,2,0.157449708,APF-only,2,20263905,1,301.840641895898,0.0020124,0.0019174
2d,广阔,2,0.157449708,AB-IRRT*,2,20263905,1,208.975754053296,0.1580574,0.0026607
2d,广阔,2,0.157449708,RRT*,3,20263906,1,216.951991394783,0.1579116,0.0086081
2d,广阔,2,0.157449708,Informed-RRT*,3,20263906,1,213.846532144419,0.1578364,0.0079457
2d,广阔,2,0.157449708,PRM*,3,20263906,1,211.640632405983,0.1604657,0.0003159
2d,广阔,2,0.157449708,FMT*,3,20263906,1,213.175475136306,0.1580498,0.0039779
2d,广阔,2,0.157449708,BIT*,3,20263906,1,209.68524372655,0.1595819,0.0183929
2d,广阔,2,0.157449708,RRT#,3,20263906,1,223.188110921236,0.1579624,0.0093788
2d,广阔,2,0.157449708,APF-only,3,20263906,1,301.840641895898,0.0023854,0.0022547
2d,广阔,2,0.157449708,AB-IRRT*,3,20263906,1,210.271472408121,0.1579083,0.0025847
2d,广阔,2,0.157449708,RRT*,4,20263907,1,212.474147572892,0.1577377,0.0042844
2d,广阔,2,0.157449708,Informed-RRT*,4,20263907,1,209.203094036249,0.1578563,0.0040791
2d,广阔,2,0.157449708,PRM*,4,20263907,1,215.886887741914,0.1605849,0.0003434
2d,广阔,2,0.157449708,FMT*,4,20263907,1,219.29426113591,0.1579972,0.0049159
2d,广阔,2,0.157449708,BIT*,4,20263907,1,211.116837627323,0.1646551,0.0205755
2d,广阔,2,0.157449708,RRT#,4,20263907,1,211.356062531154,0.1580143,0.0067871
2d,广阔,2,0.157449708,APF-only,4,20263907,1,301.840641895898,0.0021769,0.0019723
2d,广阔,2,0.157449708,AB-IRRT*,4,20263907,1,209.883816669556,0.1580282,0.0027359
2d,广阔,2,0.157449708,RRT*,5,20263908,1,218.81739954459,0.1577606,0.0061888
2d,广阔,2,0.157449708,Informed-RRT*,5,20263908,1,209.306634847653,0.1578382,0.0054388
2d,广阔,2,0.157449708,PRM*,5,20263908,1,214.322716479565,0.1602402,0.0004633
2d,广阔,2,0.157449708,FMT*,5,20263908,1,211.777229274958,0.1580125,0.0055076
